@relation TrainingPhase4-weka.filters.unsupervised.attribute.Remove-R3

@attribute distance_to_fruit numeric
@attribute snake_length numeric
@attribute ticks_since_last_score numeric
@attribute next_score numeric

@data
170.293864,75,29,4198
162.788206,75,30,4197
155.563492,75,31,4196
148.660687,75,32,4195
142.126704,75,33,4194
136.014705,75,34,4193
130.384048,75,35,4192
125.299641,75,36,4191
120.83046,75,37,4190
117.046999,75,38,4189
114.017543,75,39,4188
111.803399,75,40,4187
110.45361,75,41,4186
110,75,42,4185
100,75,43,4184
90,75,44,4183
80,75,45,4182
70,75,46,4181
60,75,47,4180
50,75,48,4179
40,75,49,4178
30,75,50,4177
20,75,51,4176
10,75,52,4276
408.533964,76,0,4275
412.310563,76,1,4274
416.293166,76,2,4273
420.475921,76,3,4272
424.852916,76,4,4271
429.418211,76,5,4270
434.165867,76,6,4269
425.440948,76,7,4268
416.77332,76,8,4267
408.166633,76,9,4266
399.624824,76,10,4265
391.152144,76,11,4264
382.753184,76,12,4263
374.432905,76,13,4262
366.196668,76,14,4261
358.050276,76,15,4260
350,76,16,4259
342.052628,76,17,4258
334.215499,76,18,4257
326.496554,76,19,4256
318.904374,76,20,4255
311.44823,76,21,4254
304.138127,76,22,4253
296.984848,76,23,4252
290,76,24,4251
283.196045,76,25,4250
276.586334,76,26,4249
270.185122,76,27,4248
264.007576,76,28,4247
258.069758,76,29,4246
252.388589,76,30,4245
246.981781,76,31,4244
241.867732,76,32,4243
237.065392,76,33,4242
232.594067,76,34,4241
228.473193,76,35,4240
224.722051,76,36,4239
221.359436,76,37,4238
218.403297,76,38,4237
215.870331,76,39,4236
213.775583,76,40,4235
212.132034,76,41,4234
210.950231,76,42,4233
210.23796,76,43,4232
210,76,44,4231
210.23796,76,45,4230
200.249844,76,46,4229
190.262976,76,47,4228
180.277564,76,48,4227
170.293864,76,49,4226
160.312195,76,50,4225
150.332964,76,51,4224
140.356688,76,52,4223
130.384048,76,53,4222
130,76,54,4221
130.384048,76,55,4220
120.415946,76,56,4219
110.45361,76,57,4218
100.498756,76,58,4217
90.553851,76,59,4216
80.622577,76,60,4215
70.710678,76,61,4214
60.827625,76,62,4213
60,76,63,4212
50,76,64,4211
40,76,65,4210
30,76,66,4209
20,76,67,4208
10,76,68,4308
308.868904,77,0,4307
313.847097,77,1,4306
319.061123,77,2,4305
324.499615,77,3,4304
316.227766,77,4,4303
308.058436,77,5,4302
300,77,6,4301
292.061637,77,7,4300
284.253408,77,8,4299
276.586334,77,9,4298
269.072481,77,10,4297
261.725047,77,11,4296
254.558441,77,12,4295
247.588368,77,13,4294
240.831892,77,14,4293
234.30749,77,15,4292
228.035085,77,16,4291
222.036033,77,17,4290
216.333077,77,18,4289
210.950231,77,19,4288
205.912603,77,20,4287
201.246118,77,21,4286
196.977156,77,22,4285
193.132079,77,23,4284
189.73666,77,24,4283
186.815417,77,25,4282
184.390889,77,26,4281
182.482876,77,27,4280
181.107703,77,28,4279
180.277564,77,29,4278
180,77,30,4277
170,77,31,4276
160,77,32,4275
150,77,33,4274
140,77,34,4273
130,77,35,4272
120,77,36,4271
110,77,37,4270
100,77,38,4269
90,77,39,4268
80,77,40,4267
70,77,41,4266
60,77,42,4265
50,77,43,4264
40,77,44,4263
30,77,45,4262
20,77,46,4261
10,77,47,4361
266.833281,78,0,4360
276.586334,78,1,4359
286.356421,78,2,4358
296.141858,78,3,4357
305.941171,78,4,4356
315.753068,78,5,4355
325.576412,78,6,4354
335.410197,78,7,4353
345.25353,78,8,4352
355.105618,78,9,4351
364.965752,78,10,4350
374.833296,78,11,4349
384.707681,78,12,4348
394.588393,78,13,4347
396.232255,78,14,4346
398.120585,78,15,4345
400.249922,78,16,4344
402.616443,78,17,4343
405.215992,78,18,4342
408.044115,78,19,4341
398.497177,78,20,4340
388.973007,78,21,4339
379.473319,78,22,4338
370,78,23,4337
360.555128,78,24,4336
351.140997,78,25,4335
341.76015,78,26,4334
332.415403,78,27,4333
323.109888,78,28,4332
313.847097,78,29,4331
304.630924,78,30,4330
295.465734,78,31,4329
286.356421,78,32,4328
277.308492,78,33,4327
268.328157,78,34,4326
259.422435,78,35,4325
250.599282,78,36,4324
241.867732,78,37,4323
233.238076,78,38,4322
224.722051,78,39,4321
216.333077,78,40,4320
208.08652,78,41,4319
200,78,42,4318
192.093727,78,43,4317
184.390889,78,44,4316
176.91806,78,45,4315
169.705627,78,46,4314
162.788206,78,47,4313
156.204994,78,48,4312
150,78,49,4311
144.222051,78,50,4310
138.92444,78,51,4309
134.164079,78,52,4308
130,78,53,4307
126.491106,78,54,4306
123.693169,78,55,4305
121.655251,78,56,4304
120.415946,78,57,4303
120,78,58,4302
110,78,59,4301
100,78,60,4300
90,78,61,4299
80,78,62,4298
70,78,63,4297
60,78,64,4296
50,78,65,4295
40,78,66,4294
30,78,67,4293
20,78,68,4292
10,78,69,4392
266.270539,79,0,4391
258.069758,79,1,4390
250,79,2,4389
242.074369,79,3,4388
234.30749,79,4,4387
226.715681,79,5,4386
219.317122,79,6,4385
212.132034,79,7,4384
205.182845,79,8,4383
198.494332,79,9,4382
192.093727,79,10,4381
186.010752,79,11,4380
180.277564,79,12,4379
174.928557,79,13,4378
170,79,14,4377
165.529454,79,15,4376
161.554944,79,16,4375
158.113883,79,17,4374
155.241747,79,18,4373
152.970585,79,19,4372
151.32746,79,20,4371
150.332964,79,21,4370
150,79,22,4369
140,79,23,4368
130,79,24,4367
120,79,25,4366
110,79,26,4365
100,79,27,4364
90,79,28,4363
80,79,29,4362
70,79,30,4361
60,79,31,4360
50,79,32,4359
40,79,33,4358
30,79,34,4357
20,79,35,4356
10,79,36,4456
130,80,0,4455
130.384048,80,1,4454
131.529464,80,2,4453
133.416641,80,3,4452
136.014705,80,4,4451
139.283883,80,5,4450
143.178211,80,6,4449
147.648231,80,7,4448
138.92444,80,8,4447
134.164079,80,9,4446
130,80,10,4445
126.491106,80,11,4444
123.693169,80,12,4443
121.655251,80,13,4442
120.415946,80,14,4441
120,80,15,4440
120.415946,80,16,4439
110.45361,80,17,4438
100.498756,80,18,4437
90.553851,80,19,4436
80.622577,80,20,4435
70.710678,80,21,4434
60.827625,80,22,4433
50.990195,80,23,4432
41.231056,80,24,4431
31.622777,80,25,4430
22.36068,80,26,4429
14.142136,80,27,4428
10,80,28,4528
182.482876,81,0,4527
181.107703,81,1,4526
180.277564,81,2,4525
180,81,3,4524
180.277564,81,4,4523
181.107703,81,5,4522
182.482876,81,6,4521
184.390889,81,7,4520
186.815417,81,8,4519
189.73666,81,9,4518
193.132079,81,10,4517
196.977156,81,11,4516
201.246118,81,12,4515
205.912603,81,13,4514
210.950231,81,14,4513
216.333077,81,15,4512
222.036033,81,16,4511
228.035085,81,17,4510
234.30749,81,18,4509
240.831892,81,19,4508
247.588368,81,20,4507
254.558441,81,21,4506
261.725047,81,22,4505
269.072481,81,23,4504
276.586334,81,24,4503
284.253408,81,25,4502
292.061637,81,26,4501
300,81,27,4500
308.058436,81,28,4499
316.227766,81,29,4498
310.644491,81,30,4497
305.28675,81,31,4496
300.16662,81,32,4495
295.296461,81,33,4494
290.688837,81,34,4493
286.356421,81,35,4492
282.311884,81,36,4491
278.567766,81,37,4490
275.13633,81,38,4489
272.02941,81,39,4488
269.25824,81,40,4487
266.833281,81,41,4486
264.764046,81,42,4485
263.058929,81,43,4484
261.725047,81,44,4483
260.768096,81,45,4482
260.192237,81,46,4481
250.19992,81,47,4480
240.208243,81,48,4479
230.217289,81,49,4478
220.227155,81,50,4477
210.23796,81,51,4476
200.249844,81,52,4475
190.262976,81,53,4474
180.277564,81,54,4473
180,81,55,4472
170,81,56,4471
160,81,57,4470
150,81,58,4469
140,81,59,4468
130,81,60,4467
120,81,61,4466
110,81,62,4465
100,81,63,4464
90,81,64,4463
80,81,65,4462
70,81,66,4461
60,81,67,4460
50,81,68,4459
40,81,69,4458
30,81,70,4457
20,81,71,4456
10,81,72,4556
378.021163,82,0,4555
384.187454,82,1,4554
390.512484,82,2,4553
396.988665,82,3,4552
403.608721,82,4,4551
410.365691,82,5,4550
417.252921,82,6,4549
410.121933,82,7,4548
403.112887,82,8,4547
396.232255,82,9,4546
389.486842,82,10,4545
382.883794,82,11,4544
376.430604,82,12,4543
370.13511,82,13,4542
364.005494,82,14,4541
358.050276,82,15,4540
352.278299,82,16,4539
346.698716,82,17,4538
341.320963,82,18,4537
336.154726,82,19,4536
331.209903,82,20,4535
326.496554,82,21,4534
322.024844,82,22,4533
317.804972,82,23,4532
313.847097,82,24,4531
310.161248,82,25,4530
306.757233,82,26,4529
303.644529,82,27,4528
300.832179,82,28,4527
298.328678,82,29,4526
296.141858,82,30,4525
294.278779,82,31,4524
292.745623,82,32,4523
291.547595,82,33,4522
290.688837,82,34,4521
290.172363,82,35,4520
290,82,36,4519
280,82,37,4518
270,82,38,4517
260,82,39,4516
250,82,40,4515
240,82,41,4514
230,82,42,4513
220,82,43,4512
210,82,44,4511
200,82,45,4510
190,82,46,4509
180,82,47,4508
170,82,48,4507
160,82,49,4506
150,82,50,4505
140,82,51,4504
130,82,52,4503
120,82,53,4502
110,82,54,4501
100,82,55,4500
90,82,56,4499
80,82,57,4498
70,82,58,4497
60,82,59,4496
50,82,60,4495
40,82,61,4494
30,82,62,4493
20,82,63,4492
10,82,64,4592
225.610283,83,0,4591
235.372046,83,1,4590
237.697286,83,2,4589
240.416306,83,3,4588
243.515913,83,4,4587
246.981781,83,5,4586
250.798724,83,6,4585
254.950976,83,7,4584
259.422435,83,8,4583
264.196896,83,9,4582
269.25824,83,10,4581
274.590604,83,11,4580
283.019434,83,12,4579
291.547595,83,13,4578
300.16662,83,14,4577
295.296461,83,15,4576
290.688837,83,16,4575
286.356421,83,17,4574
282.311884,83,18,4573
278.567766,83,19,4572
275.13633,83,20,4571
272.02941,83,21,4570
269.25824,83,22,4569
266.833281,83,23,4568
264.764046,83,24,4567
263.058929,83,25,4566
261.725047,83,26,4565
260.768096,83,27,4564
260.192237,83,28,4563
260,83,29,4562
260.192237,83,30,4561
250.19992,83,31,4560
240.208243,83,32,4559
230.217289,83,33,4558
220.227155,83,34,4557
210.23796,83,35,4556
200.249844,83,36,4555
190.262976,83,37,4554
180.277564,83,38,4553
170.293864,83,39,4552
160.312195,83,40,4551
150.332964,83,41,4550
150,83,42,4549
140,83,43,4548
130,83,44,4547
120,83,45,4546
110,83,46,4545
100,83,47,4544
90,83,48,4543
80,83,49,4542
70,83,50,4541
60,83,51,4540
50,83,52,4539
40,83,53,4538
30,83,54,4537
20,83,55,4536
10,83,56,4636
189.73666,84,0,4635
180.277564,84,1,4634
170.880075,84,2,4633
161.554944,84,3,4632
152.315462,84,4,4631
143.178211,84,5,4630
134.164079,84,6,4629
130,84,7,4628
126.491106,84,8,4627
123.693169,84,9,4626
121.655251,84,10,4625
120.415946,84,11,4624
120,84,12,4623
120.415946,84,13,4622
110.45361,84,14,4621
100.498756,84,15,4620
90.553851,84,16,4619
80.622577,84,17,4618
70.710678,84,18,4617
60.827625,84,19,4616
50.990195,84,20,4615
41.231056,84,21,4614
31.622777,84,22,4613
22.36068,84,23,4612
14.142136,84,24,4611
10,84,25,4711
513.127664,85,0,4710
504.777179,85,1,4709
496.487663,85,2,4708
488.262225,85,3,4707
480.104155,85,4,4706
472.016949,85,5,4705
464.00431,85,6,4704
456.07017,85,7,4703
448.218697,85,8,4702
440.454311,85,9,4701
432.7817,85,10,4700
425.205833,85,11,4699
417.731971,85,12,4698
410.365691,85,13,4697
403.112887,85,14,4696
395.979797,85,15,4695
388.973007,85,16,4694
382.099463,85,17,4693
375.366488,85,18,4692
368.781778,85,19,4691
362.353419,85,20,4690
356.089876,85,21,4689
350,85,22,4688
344.093011,85,23,4687
338.378486,85,24,4686
332.86634,85,25,4685
327.566787,85,26,4684
322.49031,85,27,4683
317.647603,85,28,4682
313.049517,85,29,4681
308.706981,85,30,4680
304.630924,85,31,4679
300.832179,85,32,4678
297.321375,85,33,4677
294.108823,85,34,4676
291.204396,85,35,4675
288.617394,85,36,4674
286.356421,85,37,4673
284.429253,85,38,4672
282.842712,85,39,4671
281.602557,85,40,4670
280.713377,85,41,4669
280.178515,85,42,4668
280,85,43,4667
270,85,44,4666
260,85,45,4665
250,85,46,4664
240,85,47,4663
230,85,48,4662
220,85,49,4661
210,85,50,4660
200,85,51,4659
190,85,52,4658
180,85,53,4657
170,85,54,4656
160,85,55,4655
150,85,56,4654
140,85,57,4653
130,85,58,4652
120,85,59,4651
110,85,60,4650
100,85,61,4649
90,85,62,4648
80,85,63,4647
70,85,64,4646
60,85,65,4645
50,85,66,4644
40,85,67,4643
30,85,68,4642
20,85,69,4641
10,85,70,4741
238.537209,86,0,4740
246.981781,86,1,4739
255.538647,86,2,4738
264.196896,86,3,4737
272.946881,86,4,4736
268.328157,86,5,4735
264.007576,86,6,4734
260,86,7,4733
256.320112,86,8,4732
252.982213,86,9,4731
250,86,10,4730
247.386338,86,11,4729
245.153013,86,12,4728
243.310501,86,13,4727
241.867732,86,14,4726
240.831892,86,15,4725
230.867928,86,16,4724
220.90722,86,17,4723
210.950231,86,18,4722
200.997512,86,19,4721
191.049732,86,20,4720
181.107703,86,21,4719
171.172428,86,22,4718
161.245155,86,23,4717
151.32746,86,24,4716
141.421356,86,25,4715
131.529464,86,26,4714
121.655251,86,27,4713
111.803399,86,28,4712
101.98039,86,29,4711
92.195445,86,30,4710
82.462113,86,31,4709
72.801099,86,32,4708
63.245553,86,33,4707
53.851648,86,34,4706
44.72136,86,35,4705
36.055513,86,36,4704
28.284271,86,37,4703
22.36068,86,38,4702
20,86,39,4701
10,86,40,4801
294.108823,87,0,4800
291.204396,87,1,4799
288.617394,87,2,4798
286.356421,87,3,4797
284.429253,87,4,4796
282.842712,87,5,4795
281.602557,87,6,4794
280.713377,87,7,4793
280.178515,87,8,4792
280,87,9,4791
270,87,10,4790
260,87,11,4789
250,87,12,4788
240,87,13,4787
230,87,14,4786
220,87,15,4785
210,87,16,4784
200,87,17,4783
190,87,18,4782
180,87,19,4781
170,87,20,4780
160,87,21,4779
150,87,22,4778
140,87,23,4777
130,87,24,4776
120,87,25,4775
110,87,26,4774
100,87,27,4773
90,87,28,4772
80,87,29,4771
70,87,30,4770
60,87,31,4769
50,87,32,4768
40,87,33,4767
30,87,34,4766
20,87,35,4765
10,87,36,4865
358.468967,88,0,4864
367.695526,88,1,4863
376.961536,88,2,4862
386.264158,88,3,4861
395.600809,88,4,4860
392.173431,88,5,4859
388.973007,88,6,4858
386.005181,88,7,4857
383.275358,88,8,4856
380.788655,88,9,4855
378.549865,88,10,4854
376.563408,88,11,4853
374.833296,88,12,4852
373.363094,88,13,4851
372.155881,88,14,4850
371.214224,88,15,4849
370.540146,88,16,4848
370.13511,88,17,4847
360.138862,88,18,4846
350.142828,88,19,4845
340.147027,88,20,4844
330.15148,88,21,4843
320.156212,88,22,4842
310.161248,88,23,4841
300.16662,88,24,4840
290.172363,88,25,4839
280.178515,88,26,4838
270.185122,88,27,4837
260.192237,88,28,4836
250.19992,88,29,4835
240.208243,88,30,4834
230.217289,88,31,4833
230,88,32,4832
230.217289,88,33,4831
220.227155,88,34,4830
210.23796,88,35,4829
200.249844,88,36,4828
190.262976,88,37,4827
180.277564,88,38,4826
170.293864,88,39,4825
160.312195,88,40,4824
150.332964,88,41,4823
150,88,42,4822
140,88,43,4821
130,88,44,4820
120,88,45,4819
110,88,46,4818
100,88,47,4817
90,88,48,4816
80,88,49,4815
70,88,50,4814
60,88,51,4813
50,88,52,4812
40,88,53,4811
30,88,54,4810
20,88,55,4809
10,88,56,4909
370,89,0,4908
370.13511,89,1,4907
370.540146,89,2,4906
371.214224,89,3,4905
372.155881,89,4,4904
373.363094,89,5,4903
374.833296,89,6,4902
376.563408,89,7,4901
378.549865,89,8,4900
380.788655,89,9,4899
383.275358,89,10,4898
386.005181,89,11,4897
388.973007,89,12,4896
379.473319,89,13,4895
370,89,14,4894
360.555128,89,15,4893
351.140997,89,16,4892
341.76015,89,17,4891
332.415403,89,18,4890
323.109888,89,19,4889
313.847097,89,20,4888
304.630924,89,21,4887
295.465734,89,22,4886
286.356421,89,23,4885
277.308492,89,24,4884
268.328157,89,25,4883
259.422435,89,26,4882
250.599282,89,27,4881
241.867732,89,28,4880
233.238076,89,29,4879
224.722051,89,30,4878
216.333077,89,31,4877
208.08652,89,32,4876
200,89,33,4875
192.093727,89,34,4874
184.390889,89,35,4873
176.91806,89,36,4872
169.705627,89,37,4871
162.788206,89,38,4870
156.204994,89,39,4869
150,89,40,4868
144.222051,89,41,4867
138.92444,89,42,4866
134.164079,89,43,4865
130,89,44,4864
126.491106,89,45,4863
117.046999,89,46,4862
107.703296,89,47,4861
98.488578,89,48,4860
89.442719,89,49,4859
80.622577,89,50,4858
72.111026,89,51,4857
64.031242,89,52,4856
56.568542,89,53,4855
50,89,54,4854
44.72136,89,55,4853
41.231056,89,56,4852
40,89,57,4851
41.231056,89,58,4850
31.622777,89,59,4849
22.36068,89,60,4848
14.142136,89,61,4847
10,89,62,4947
50.990195,90,0,4946
60.827625,90,1,4945
70.710678,90,2,4944
80.622577,90,3,4943
90.553851,90,4,4942
100.498756,90,5,4941
110.45361,90,6,4940
120.415946,90,7,4939
130.384048,90,8,4938
140.356688,90,9,4937
150.332964,90,10,4936
160.312195,90,11,4935
160,90,12,4934
150,90,13,4933
140,90,14,4932
130,90,15,4931
120,90,16,4930
110,90,17,4929
100,90,18,4928
90,90,19,4927
80,90,20,4926
70,90,21,4925
60,90,22,4924
50,90,23,4923
40,90,24,4922
30,90,25,4921
20,90,26,4920
10,90,27,5020
284.604989,91,0,5019
294.108823,91,1,5018
291.204396,91,2,5017
288.617394,91,3,5016
286.356421,91,4,5015
284.429253,91,5,5014
282.842712,91,6,5013
281.602557,91,7,5012
280.713377,91,8,5011
280.178515,91,9,5010
280,91,10,5009
280.178515,91,11,5008
280.713377,91,12,5007
281.602557,91,13,5006
282.842712,91,14,5005
284.429253,91,15,5004
286.356421,91,16,5003
288.617394,91,17,5002
291.204396,91,18,5001
294.108823,91,19,5000
284.604989,91,20,4999
275.13633,91,21,4998
265.706605,91,22,4997
256.320112,91,23,4996
246.981781,91,24,4995
237.697286,91,25,4994
228.473193,91,26,4993
219.317122,91,27,4992
210.23796,91,28,4991
201.246118,91,29,4990
192.353841,91,30,4989
183.575598,91,31,4988
174.928557,91,32,4987
166.43317,91,33,4986
158.113883,91,34,4985
150,91,35,4984
142.126704,91,36,4983
134.53624,91,37,4982
127.279221,91,38,4981
120.415946,91,39,4980
113.137085,91,40,4979
106.301458,91,41,4978
100,91,42,4977
94.339811,91,43,4976
89.442719,91,44,4975
85.440037,91,45,4974
82.462113,91,46,4973
80.622577,91,47,4972
70.710678,91,48,4971
60.827625,91,49,4970
50.990195,91,50,4969
41.231056,91,51,4968
31.622777,91,52,4967
22.36068,91,53,4966
20,91,54,4965
10,91,55,5065
310.161248,92,0,5064
320.156212,92,1,5063
330.15148,92,2,5062
340.147027,92,3,5061
350.142828,92,4,5060
360.138862,92,5,5059
370.13511,92,6,5058
370.540146,92,7,5057
371.214224,92,8,5056
372.155881,92,9,5055
373.363094,92,10,5054
374.833296,92,11,5053
376.563408,92,12,5052
378.549865,92,13,5051
380.788655,92,14,5050
383.275358,92,15,5049
386.005181,92,16,5048
388.973007,92,17,5047
392.173431,92,18,5046
395.600809,92,19,5045
399.249296,92,20,5044
403.112887,92,21,5043
407.185461,92,22,5042
398.120585,92,23,5041
389.101529,92,24,5040
380.131556,92,25,5039
371.214224,92,26,5038
362.353419,92,27,5037
353.553391,92,28,5036
344.818793,92,29,5035
336.154726,92,30,5034
327.566787,92,31,5033
319.061123,92,32,5032
310.644491,92,33,5031
302.324329,92,34,5030
294.108823,92,35,5029
286.006993,92,36,5028
278.028775,92,37,5027
270.185122,92,38,5026
262.488095,92,39,5025
254.950976,92,40,5024
247.588368,92,41,5023
240.416306,92,42,5022
233.452351,92,43,5021
226.715681,92,44,5020
220.227155,92,45,5019
214.009346,92,46,5018
208.08652,92,47,5017
202.484567,92,48,5016
197.230829,92,49,5015
192.353841,92,50,5014
187.882942,92,51,5013
183.847763,92,52,5012
180.277564,92,53,5011
177.200451,92,54,5010
174.642492,92,55,5009
172.626765,92,56,5008
171.172428,92,57,5007
170.293864,92,58,5006
170,92,59,5005
160,92,60,5004
150,92,61,5003
140,92,62,5002
130,92,63,5001
120,92,64,5000
110,92,65,4999
100,92,66,4998
90,92,67,4997
80,92,68,4996
70,92,69,4995
60,92,70,4994
50,92,71,4993
40,92,72,4992
30,92,73,4991
20,92,74,4990
10,92,75,5090
313.209195,93,0,5089
322.800248,93,1,5088
332.415403,93,2,5087
342.052628,93,3,5086
351.710108,93,4,5085
361.38622,93,5,5084
359.026461,93,6,5083
356.931366,93,7,5082
355.105618,93,8,5081
353.553391,93,9,5080
352.278299,93,10,5079
351.283361,93,11,5078
350.570963,93,12,5077
350.142828,93,13,5076
350,93,14,5075
350.142828,93,15,5074
350.570963,93,16,5073
351.283361,93,17,5072
352.278299,93,18,5071
353.553391,93,19,5070
355.105618,93,20,5069
356.931366,93,21,5068
359.026461,93,22,5067
361.38622,93,23,5066
364.005494,93,24,5065
366.878727,93,25,5064
370,93,26,5063
373.363094,93,27,5062
376.961536,93,28,5061
380.788655,93,29,5060
384.837628,93,30,5059
389.101529,93,31,5058
393.573373,93,32,5057
384.707681,93,33,5056
375.898923,93,34,5055
367.151195,93,35,5054
358.468967,93,36,5053
349.857114,93,37,5052
341.320963,93,38,5051
332.86634,93,39,5050
324.499615,93,40,5049
316.227766,93,41,5048
308.058436,93,42,5047
300,93,43,5046
292.061637,93,44,5045
284.253408,93,45,5044
276.586334,93,46,5043
269.072481,93,47,5042
261.725047,93,48,5041
254.558441,93,49,5040
247.588368,93,50,5039
240.831892,93,51,5038
234.30749,93,52,5037
228.035085,93,53,5036
220.227155,93,54,5035
212.602916,93,55,5034
205.182845,93,56,5033
197.989899,93,57,5032
191.049732,93,58,5031
184.390889,93,59,5030
178.044938,93,60,5029
172.046505,93,61,5028
166.43317,93,62,5027
161.245155,93,63,5026
156.524758,93,64,5025
152.315462,93,65,5024
148.660687,93,66,5023
145.602198,93,67,5022
143.178211,93,68,5021
141.421356,93,69,5020
140.356688,93,70,5019
140,93,71,5018
130,93,72,5017
120,93,73,5016
110,93,74,5015
100,93,75,5014
90,93,76,5013
80,93,77,5012
70,93,78,5011
60,93,79,5010
50,93,80,5009
40,93,81,5008
30,93,82,5007
20,93,83,5006
10,93,84,5106
277.84888,94,0,5105
286.530976,94,1,5104
281.780056,94,2,5103
277.308492,94,3,5102
273.130006,94,4,5101
269.25824,94,5,5100
265.706605,94,6,5099
262.488095,94,7,5098
259.6151,94,8,5097
257.099203,94,9,5096
254.950976,94,10,5095
253.179778,94,11,5094
251.793566,94,12,5093
250.798724,94,13,5092
250.19992,94,14,5091
250,94,15,5090
250.19992,94,16,5089
250.798724,94,17,5088
251.793566,94,18,5087
253.179778,94,19,5086
254.950976,94,20,5085
257.099203,94,21,5084
259.6151,94,22,5083
262.488095,94,23,5082
265.706605,94,24,5081
269.25824,94,25,5080
273.130006,94,26,5079
277.308492,94,27,5078
281.780056,94,28,5077
286.530976,94,29,5076
291.547595,94,30,5075
283.019434,94,31,5074
274.590604,94,32,5073
266.270539,94,33,5072
258.069758,94,34,5071
250,94,35,5070
242.074369,94,36,5069
234.30749,94,37,5068
226.715681,94,38,5067
219.317122,94,39,5066
212.132034,94,40,5065
205.182845,94,41,5064
198.494332,94,42,5063
192.093727,94,43,5062
186.010752,94,44,5061
180.277564,94,45,5060
174.928557,94,46,5059
170,94,47,5058
165.529454,94,48,5057
161.554944,94,49,5056
158.113883,94,50,5055
155.241747,94,51,5054
152.970585,94,52,5053
151.32746,94,53,5052
150.332964,94,54,5051
150,94,55,5050
140,94,56,5049
130,94,57,5048
120,94,58,5047
110,94,59,5046
100,94,60,5045
90,94,61,5044
80,94,62,5043
70,94,63,5042
60,94,64,5041
50,94,65,5040
40,94,66,5039
30,94,67,5038
20,94,68,5037
10,94,69,5137
170.293864,95,0,5136
162.788206,95,1,5135
155.563492,95,2,5134
148.660687,95,3,5133
142.126704,95,4,5132
136.014705,95,5,5131
130.384048,95,6,5130
125.299641,95,7,5129
120.83046,95,8,5128
117.046999,95,9,5127
114.017543,95,10,5126
111.803399,95,11,5125
110.45361,95,12,5124
110,95,13,5123
100,95,14,5122
90,95,15,5121
80,95,16,5120
70,95,17,5119
60,95,18,5118
50,95,19,5117
40,95,20,5116
30,95,21,5115
20,95,22,5114
10,95,23,5214
250.798724,96,0,5213
254.950976,96,1,5212
259.422435,96,2,5211
264.196896,96,3,5210
255.538647,96,4,5209
246.981781,96,5,5208
238.537209,96,6,5207
230.217289,96,7,5206
222.036033,96,8,5205
214.009346,96,9,5204
206.155281,96,10,5203
200,96,11,5202
194.164878,96,12,5201
188.679623,96,13,5200
183.575598,96,14,5199
178.885438,96,15,5198
174.642492,96,16,5197
170.880075,96,17,5196
167.630546,96,18,5195
164.924225,96,19,5194
162.788206,96,20,5193
161.245155,96,21,5192
160.312195,96,22,5191
150.332964,96,23,5190
140.356688,96,24,5189
130.384048,96,25,5188
120.415946,96,26,5187
110.45361,96,27,5186
100.498756,96,28,5185
90.553851,96,29,5184
90,96,30,5183
80,96,31,5182
70,96,32,5181
60,96,33,5180
50,96,34,5179
40,96,35,5178
30,96,36,5177
20,96,37,5176
10,96,38,5276
215.870331,97,0,5275
225.610283,97,1,5274
235.372046,97,2,5273
245.153013,97,3,5272
254.950976,97,4,5271
264.764046,97,5,5270
274.590604,97,6,5269
284.429253,97,7,5268
286.356421,97,8,5267
288.617394,97,9,5266
291.204396,97,10,5265
294.108823,97,11,5264
297.321375,97,12,5263
300.832179,97,13,5262
304.630924,97,14,5261
308.706981,97,15,5260
313.049517,97,16,5259
317.647603,97,17,5258
322.49031,97,18,5257
327.566787,97,19,5256
332.86634,97,20,5255
324.499615,97,21,5254
316.227766,97,22,5253
308.058436,97,23,5252
300,97,24,5251
292.061637,97,25,5250
284.253408,97,26,5249
276.586334,97,27,5248
269.072481,97,28,5247
261.725047,97,29,5246
254.558441,97,30,5245
247.588368,97,31,5244
240.831892,97,32,5243
234.30749,97,33,5242
228.035085,97,34,5241
222.036033,97,35,5240
216.333077,97,36,5239
224.722051,97,37,5238
233.238076,97,38,5237
228.254244,97,39,5236
223.606798,97,40,5235
219.317122,97,41,5234
215.406592,97,42,5233
211.896201,97,43,5232
208.80613,97,44,5231
206.155281,97,45,5230
203.960781,97,46,5229
202.237484,97,47,5228
200.997512,97,48,5227
200.249844,97,49,5226
200,97,50,5225
200.249844,97,51,5224
200.997512,97,52,5223
202.237484,97,53,5222
203.960781,97,54,5221
206.155281,97,55,5220
196.468827,97,56,5219
186.815417,97,57,5218
177.200451,97,58,5217
167.630546,97,59,5216
158.113883,97,60,5215
148.660687,97,61,5214
139.283883,97,62,5213
136.014705,97,63,5212
133.416641,97,64,5211
131.529464,97,65,5210
130.384048,97,66,5209
120.415946,97,67,5208
110.45361,97,68,5207
100.498756,97,69,5206
90.553851,97,70,5205
80.622577,97,71,5204
70.710678,97,72,5203
70,97,73,5202
60,97,74,5201
50,97,75,5200
40,97,76,5199
30,97,77,5198
20,97,78,5197
10,97,79,5297
133.416641,98,0,5296
136.014705,98,1,5295
139.283883,98,2,5294
143.178211,98,3,5293
147.648231,98,4,5292
152.643375,98,5,5291
158.113883,98,6,5290
164.012195,98,7,5289
170.293864,98,8,5288
176.91806,98,9,5287
183.847763,98,10,5286
191.049732,98,11,5285
198.494332,98,12,5284
206.155281,98,13,5283
214.009346,98,14,5282
222.036033,98,15,5281
230.217289,98,16,5280
